1,1,1597.05,200.81,286.2,810.34,-1,-1,-1,-1
1,7,386.44,246.04,86.4,242.33,-1,-1,-1,-1
1,16,94.08,281.98,49.11,133.14,-1,-1,-1,-1
1,6,1163.7,277.43,59.4,149.85,-1,-1,-1,-1
1,5,164.19,253.46,102.94,247.73,-1,-1,-1,-1
1,3,864.0,269.33,59.4,152.55,-1,-1,-1,-1
1,10,37.55,284.85,36.28,98.21,-1,-1,-1,-1
1,9,940.28,276.92,45.9,136.18,-1,-1,-1,-1
1,13,1011.83,285.86,20.25,55.01,-1,-1,-1,-1
1,14,595.01,283.16,47.25,134.33,-1,-1,-1,-1
1,17,758.7,290.08,21.6,62.94,-1,-1,-1,-1
1,12,546.41,282.15,46.58,118.46,-1,-1,-1,-1
1,18,688.84,279.28,38.81,120.66,-1,-1,-1,-1
1,8,126.39,284.18,89.61,215.33,-1,-1,-1,-1
1,11,1069.2,261.56,48.6,152.21,-1,-1,-1,-1
1,4,1221.08,270.68,37.8,119.14,-1,-1,-1,-1
1,2,774.23,248.74,78.3,232.2,-1,-1,-1,-1
1,15,1082.03,264.26,49.95,146.48,-1,-1,-1,-1
2,17,761.35,292.3,21.6,62.96,-1,-1,-1,-1
2,9,942.36,279.31,47.06,134.01,-1,-1,-1,-1
2,3,866.66,270.24,59.39,153.6,-1,-1,-1,-1
2,13,1013.92,287.09,20.25,55.61,-1,-1,-1,-1
2,18,689.72,282.23,37.63,113.21,-1,-1,-1,-1
2,8,129.82,284.27,85.49,218.88,-1,-1,-1,-1
2,11,1071.31,264.7,50.93,151.95,-1,-1,-1,-1
2,14,598.81,283.9,46.07,132.01,-1,-1,-1,-1
2,10,37.08,285.09,38.03,100.72,-1,-1,-1,-1
2,6,1168.17,280.28,58.22,147.54,-1,-1,-1,-1
2,5,169.98,256.19,94.13,244.85,-1,-1,-1,-1
2,16,95.89,282.37,50.56,138.44,-1,-1,-1,-1
2,7,385.81,248.21,88.73,240.03,-1,-1,-1,-1
